title,body_part,image_url,image_file
Long Distance Running,Cardio,https://apilyfta.com/static/GymvisualPNG/52301201-Long-Distance-Running_Cardio_.png,images\Long Distance Running__Cardio__1755392.png
Standing Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/04161101-Dumbbell-Standing-Biceps-Curl_Upper-Arms_small.png,"images\Standing Biceps Curl__Biceps, Upper Arms__88707096.png"
Lever Alternate Leg Extension,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/18741101-Lever-Alternate-Leg-Extension-(plate-loaded)_Thighs_small.png,"images\Lever Alternate Leg Extension__Quadriceps, Thighs__21963350.png"
Cable Incline Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/01691101-Cable-Incline-Bench-Press_Chest_small.png,images\Cable Incline Bench Press__Chest__80815763.png
Barbell Drag Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/00381101-Barbell-Drag-Curl_Upper-Arms_small.png,"images\Barbell Drag Curl__Biceps, Upper Arms__96967851.png"
Sled Full Hack Squat,Thighs,https://apilyfta.com/static/GymvisualPNG/19921101-Sled-Full-Hack-Squat_Thighs_small.png,images\Sled Full Hack Squat__Thighs__25524933.png
Incline Push-up,Chest,https://apilyfta.com/static/GymvisualPNG/04931101-Incline-Push-up_Chest_small.png,images\Incline Push-up__Chest__11370322.png
Cable One Arm Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01901101-Cable-One-Arm-Curl_Upper-Arms_small.png,"images\Cable One Arm Curl__Biceps, Upper Arms__25320114.png"
Dumbbell One arm Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03641101-Dumbbell-One-arm-Wrist-Curl_Forearm-SFIX_small.png,images\Dumbbell One arm Wrist Curl__Forearms__72920809.png
Band Assisted Pull-Up,Back,https://apilyfta.com/static/GymvisualPNG/29971101-Band-Assisted-Pull-Up-(VERSION-3)_Back_small.png,images\Band Assisted Pull-Up__Back__9619190.png
Overhead Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16361101-Cable-Overhead-Curl_Upper-Arms_small.png,"images\Overhead Curl__Biceps, Upper Arms__91176902.png"
Standing one arm chest stretch,Chest,https://apilyfta.com/static/GymvisualPNG/10581101-Standing-one-arm-chest-stretch_Chest_small.png,images\Standing one arm chest stretch__Chest__95092961.png
Weighted Decline Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/21301101-Weighted-Decline-Crunch_Waist_small.png,images\Weighted Decline Crunch__Waist__53685077.png
Seated Front Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/03921101-Dumbbell-Seated-Front-Raise_Shoulders_small.png,images\Seated Front Raise__Shoulders__76798522.png
Barbell Revers Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/00791101-Barbell-Revers-Wrist-Curl-II_Forearms_small.png,images\Barbell Revers Wrist Curl__Forearms__46193456.png
Standing Fly,Chest,https://apilyfta.com/static/GymvisualPNG/02271101-Cable-Standing-Fly_Chest_small.png,images\Standing Fly__Chest__19894198.png
Suspended Row,Back,https://apilyfta.com/static/GymvisualPNG/08081101-Suspended-Row_back_small.png,images\Suspended Row__Back__18838049.png
Lever Standing Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/22111101-Lever-Standing-Calf-Raise-(female)_Calves_small.png,images\Lever Standing Calf Raise__Calves__60007869.png
Superman,Hips,https://apilyfta.com/static/GymvisualPNG/34361101-Superman-(male)_Waist_small.png,images\Superman__Hips__46630287.png
Barbell Upright Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/01211101-Barbell-Upright-Row-(without-weight)_Shoulders_small.png,images\Barbell Upright Row__Shoulders__93940985.png
Bird Dog,Back,https://apilyfta.com/static/GymvisualPNG/12411101-Bird-Dog-male_Back-FIX_small.png,images\Bird Dog__Back__3703308.png
Tuck Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/08711101-Tuck-Crunch_waist_small.png,images\Tuck Crunch__Waist__95296853.png
Scapular Pull-Up,Back,https://apilyfta.com/static/GymvisualPNG/06881101-Scapular-Pull-Up_back_small.png,images\Scapular Pull-Up__Back__28616438.png
Clock Push-Up,Chest,https://apilyfta.com/static/GymvisualPNG/02581101-Clock-Push-Up_chest_small.png,images\Clock Push-Up__Chest__45350501.png
Dumbbell Seated Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/03951101-Dumbbell-Seated-Lateral-Raise-II_shoulder_small.png,images\Dumbbell Seated Lateral Raise__Shoulders__41558852.png
Rounded Back Extension,Hips,https://apilyfta.com/static/GymvisualPNG/54711101-Rounded-Back-Extension_Hips_small.png,images\Rounded Back Extension__Hips__12629441.png
Lever Alternate Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/10321101-Lever-Alternate-Biceps-Curl_Upper-Arms_small.png,"images\Lever Alternate Biceps Curl__Biceps, Upper Arms__66970804.png"
Chin-ups,Back,https://apilyfta.com/static/GymvisualPNG/02531101-Chin-ups-(narrow-parallel-grip)_Back_small.png,images\Chin-ups__Back__61927535.png
Kneeling Hip Flexor Stretch,Hips,https://apilyfta.com/static/GymvisualPNG/10531101-Kneeling-Hip-Flexor-Stretch_Hips_small.png,images\Kneeling Hip Flexor Stretch__Hips__50757428.png
Riding Outdoor Bicycle,Cardio,https://apilyfta.com/static/GymvisualPNG/52141101-Riding-Outdoor-Bicycle_Cardio_small.png,images\Riding Outdoor Bicycle__Cardio__4779412.png
Cable Y-raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/33421101-Cable-Y-raise_Shoulders_small.png,images\Cable Y-raise__Shoulders__47325974.png
Muscle-up,Back,https://apilyfta.com/static/GymvisualPNG/14011101-Muscle-up-(on-vertical-bar)_Back_small.png,images\Muscle-up__Back__68277515.png
Kneeling Push-up,Chest,https://apilyfta.com/static/GymvisualPNG/32111101-Kneeling-Push-up-(male)_small.png,images\Kneeling Push-up__Chest__75465466.png
Push-up,Chest,https://apilyfta.com/static/GymvisualPNG/06651101-Push-up-w_Chest_small.png,images\Push-up__Chest__65171966.png
Dumbbell Glute Bridge,Hips,https://apilyfta.com/static/GymvisualPNG/34271101-Dumbbell-Glute-Bridge-(female)_Hip_small.png,images\Dumbbell Glute Bridge__Hips__63572196.png
Forward Flexion Neck Stretch,Neck,https://apilyfta.com/static/GymvisualPNG/18361101-Forward-Flexion-Neck-Stretch_Neck_small.png,images\Forward Flexion Neck Stretch__Neck__30843897.png
Cable One Arm Lat Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/35961101-Cable-One-Arm-Lat-Pulldown-(female)_back_small.png,images\Cable One Arm Lat Pulldown__Back__17145934.png
Dumbbell Behind Back Finger Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/16111101-Dumbbell-Behind-Back-Finger-Curl_Forearms_small.png,images\Dumbbell Behind Back Finger Curl__Forearms__80004542.png
Cable Close Grip Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/30411101-Cable-Close-Grip-Curl-(female)_Upper-Arms_small.png,"images\Cable Close Grip Curl__Biceps, Upper Arms__5886258.png"
Smith Back Shrug,Back,https://apilyfta.com/static/GymvisualPNG/07461101-Smith-Back-Shrug_Back_small.png,images\Smith Back Shrug__Back__21588216.png
Incline Row,Back,https://apilyfta.com/static/GymvisualPNG/00491101-Barbell-Incline-Row_Back_small.png,images\Incline Row__Back__14446721.png
Dumbbell Straight Arm Pullover,Back,https://apilyfta.com/static/GymvisualPNG/22411101-Dumbbell-Straight-Arm-Pullover-(female)_Chest_small.png,images\Dumbbell Straight Arm Pullover__Back__87880236.png
Hip Thrusts,Hips,https://apilyfta.com/static/GymvisualPNG/20721101-Hip-Thrusts_Hips-FIX_small.png,images\Hip Thrusts__Hips__85128206.png
Cable twist,Waist,https://apilyfta.com/static/GymvisualPNG/08621101-Cable-twist-(up-down)_Waist_small.png,images\Cable twist__Waist__35868676.png
Side Neck Stretch,Neck,https://apilyfta.com/static/GymvisualPNG/07131101-Side-Neck-Stretch_Neck_small.png,images\Side Neck Stretch__Neck__93673235.png
Power Clean,Thighs,https://apilyfta.com/static/GymvisualPNG/06481101-Power-Clean_Thighs_small.png,images\Power Clean__Thighs__1044880.png
Dumbbell Prone Incline Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03741101-Dumbbell-Prone-Incline-Curl_Upper-Arms_small.png,"images\Dumbbell Prone Incline Curl__Biceps, Upper Arms__18055661.png"
Upright Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/02461101-Cable-Upright-Row_shoulder_small.png,images\Upright Row__Shoulders__35099057.png
Landmine 180,Waist,https://apilyfta.com/static/GymvisualPNG/05621101-Landmine-180_waist_small.png,images\Landmine 180__Waist__69220476.png
Cable Incline Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01731101-Cable-Incline-Triceps-Extension_Upper-Arms_small.png,"images\Cable Incline Triceps Extension__Triceps, Upper Arms__81052612.png"
Cable Low Row with Rope Attachment,Back,https://apilyfta.com/static/GymvisualPNG/43911101-Cable-Low-Row-with-Rope-Attachment_Back_small.png,images\Cable Low Row with Rope Attachment__Back__47752335.png
Suspension Face Pul,Shoulders,https://apilyfta.com/static/GymvisualPNG/11131101-Suspender-Face-Pull_Shoulders_small.png,images\Suspension Face Pul__Shoulders__77768968.png
Triceps Press,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/11911101-Triceps-Press-(Head-Below-Bench)_Upper-Arms_small.png,"images\Triceps Press__Triceps, Upper Arms__57128452.png"
Smith Decline Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/07531101-Smith-Decline-Bench-Press_Chest_small.png,images\Smith Decline Bench Press__Chest__63331892.png
Sliding Floor Bridge Curl on Towel,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/34981101-Sliding-Floor-Bridge-Curl-on-Towel_Thighs_small.png,"images\Sliding Floor Bridge Curl on Towel__Hamstrings, Thighs__4676020.png"
L-sit,Waist,https://apilyfta.com/static/GymvisualPNG/14021101-L-sit_Waist_small.png,images\L-sit__Waist__89827000.png
Lever Belt Squat,Thighs,https://apilyfta.com/static/GymvisualPNG/29501101-Lever-Belt-Squat_Thighs_small.png,images\Lever Belt Squat__Thighs__24598920.png
Rear Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/02051101-Cable-Rear-Pulldown_Back_small.png,images\Rear Pulldown__Back__66555644.png
Incline Leg Hip Raise,Waist,https://apilyfta.com/static/GymvisualPNG/04911101-Incline-Leg-Hip-Raise-(leg-straight)_waist_small.png,images\Incline Leg Hip Raise__Waist__82896327.png
Dumbbell Split Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/29601101-Dumbbell-Split-Squat_Thighs_small.png,"images\Dumbbell Split Squat__Quadriceps, Thighs__3633840.png"
Dumbbell Bent Over Reverse Row,Back,https://apilyfta.com/static/GymvisualPNG/37991101-Dumbbell-Bent-Over-Reverse-Row_Back_small.png,images\Dumbbell Bent Over Reverse Row__Back__2513772.png
Lever Single Leg Extension (plate loaded),"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/51781101-Lever-Single-Leg-Extension-(plate-loaded)_Thighs_small.png,"images\Lever Single Leg Extension (plate loaded)__Quadriceps, Thighs__76034385.png"
Cable Shoulder Internal Rotation,Shoulders,https://apilyfta.com/static/GymvisualPNG/50881101-Cable-Shoulder-Internal-Rotation_Shoulders_small.png,images\Cable Shoulder Internal Rotation__Shoulders__72118692.png
Standing Hamstrings and Back Stretch,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/36301101-Standing-Hamstrings-and-Back-Stretch_small.png,"images\Standing Hamstrings and Back Stretch__Hamstrings, Thighs__4746643.png"
Cable One Arm Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/25811101-Cable-One-Arm-Curl-(female)_Upper-Arms_small.png,"images\Cable One Arm Curl__Biceps, Upper Arms__15777277.png"
Cable Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01951101-Cable-Preacher-Curl_Upper-Arms_small.png,"images\Cable Preacher Curl__Biceps, Upper Arms__12878742.png"
Standing Reach Down Hamstring Stretch,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/19161101-Standing-Reach-Down-Hamsting-Stretch_Thighs_small.png,"images\Standing Reach Down Hamstring Stretch__Hamstrings, Thighs__36454499.png"
Jump on Fit-Box,Plyometrics,https://apilyfta.com/static/GymvisualPNG/38921101-Jump-on-Fit-Box-(male)_Plyometrics_small.png,images\Jump on Fit-Box__Plyometrics__5947685.png
Jumping Jack,Cardio,https://apilyfta.com/static/GymvisualPNG/05161101-Jumping-Jack_Cardio_small.png,images\Jumping Jack__Cardio__41120849.png
Dumbbell Pullover (VERSION 2),Back,https://apilyfta.com/static/GymvisualPNG/53301101-Dumbbell-Pullover-(VERSION-2)_Back_small.png,images\Dumbbell Pullover (VERSION 2)__Back__62176580.png
Incline Fly,Chest,https://apilyfta.com/static/GymvisualPNG/01711101-Cable-Incline-Fly_Chest_small.png,images\Incline Fly__Chest__88390514.png
Dumbbell One Arm Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/03551101-Dumbbell-One-Arm-Lateral-Raise_shoulder_small.png,images\Dumbbell One Arm Lateral Raise__Shoulders__84464042.png
High Knee Skips,Cardio,https://apilyfta.com/static/GymvisualPNG/30911101-High-Knee-Skips-(male)_Cardio_small.png,images\High Knee Skips__Cardio__21493427.png
Stationary Bike Run,Thighs,https://apilyfta.com/static/GymvisualPNG/21381101-Stationary-Bike-Run-(version-3)_Cardio_small.png,images\Stationary Bike Run__Thighs__91493187.png
Cable Standing Up Straight Crossovers,Chest,https://apilyfta.com/static/GymvisualPNG/23871101-Cable-Standing-Up-Straight-Crossovers-(female)_Chest_small.png,images\Cable Standing Up Straight Crossovers__Chest__24471156.png
Scissors,Waist,https://apilyfta.com/static/GymvisualPNG/28931101-Scissors-(advanced)-(female)_small.png,images\Scissors__Waist__86977365.png
Lever Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16141101-Lever-Preacher-Curl-(version 2)_Upper-Arms_small.png,"images\Lever Preacher Curl__Biceps, Upper Arms__98472747.png"
Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/38381101-Crunch-(on-bench)-(male)_waist_small.png,images\Crunch__Waist__98876611.png
Skip Jump Rope,Cardio,https://apilyfta.com/static/GymvisualPNG/36761101-Skip-Jump-Rope-(male)_Cardio_small.png,images\Skip Jump Rope__Cardio__86974798.png
Sit,Quadriceps,https://apilyfta.com/static/GymvisualPNG/07341101-Sit-(wall)_Thighs_small.png,images\Sit__Quadriceps__90238090.png
Seated Side-to-Side Leg Raise Crunch on Floor,Waist,https://apilyfta.com/static/GymvisualPNG/39781101-Seated-Side-to-Side-Leg-Raise-Crunch-on-Floor_Waist_small.png,images\Seated Side-to-Side Leg Raise Crunch on Floor__Waist__77924673.png
Weighted Captains Chair Leg Raise,Waist,https://apilyfta.com/static/GymvisualPNG/21271301-Weighted-Captains-chair-leg-raise_Hips_720_small.png,images\Weighted Captains Chair Leg Raise__Waist__72442423.png
Cycle Cross Trainer,Cardio,https://apilyfta.com/static/GymvisualPNG/23311101-Cycle-Cross-Trainer_Cardio_small.png,images\Cycle Cross Trainer__Cardio__99204658.png
Barbell Palms Up Wrist Curl Over A Bench,Forearms,https://apilyfta.com/static/GymvisualPNG/14121101-Barbell-Palms-Up-Wrist-Curl-Over-A-Bench_Forearms_small.png,images\Barbell Palms Up Wrist Curl Over A Bench__Forearms__97161875.png
Front Plank Toe Tap,Waist,https://apilyfta.com/static/GymvisualPNG/38141101-Front-Plank-Toe-Tap-(male)_Hips_small.png,images\Front Plank Toe Tap__Waist__48861304.png
Drag Curl,Biceps,https://apilyfta.com/static/GymvisualPNG/16321101-Cable-Drag-Curl_Upper-Arms_small.png,images\Drag Curl__Biceps__68586359.png
Dumbbell Zottman Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/04391101-Dumbbell-Zottman-Curl_Upper-Arms-FIX_small.png,"images\Dumbbell Zottman Curl__Biceps, Upper Arms__83401772.png"
Over Bench Neutral Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03651101-Dumbbell-Over-Bench-Neutral-Wrist-Curl_Forearms_small.png,images\Over Bench Neutral Wrist Curl__Forearms__39844114.png
Dumbbell Seated Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/13791101-Dumbbell-Seated-Calf-Raise_Calves_small.png,images\Dumbbell Seated Calf Raise__Calves__1145688.png
Lever Shrug,Back,https://apilyfta.com/static/GymvisualPNG/12211101-Lever-Shrug-(bench-press-machine)_Back_small.png,images\Lever Shrug__Back__98178419.png
Seated Behind Head Military Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/00861101-Barbell-Seated-Behind-Head-Military-Press_Shoulders_small.png,images\Seated Behind Head Military Press__Shoulders__58089994.png
Reverse Grip Skullcrusher,Upper Arms,https://apilyfta.com/static/GymvisualPNG/17211101-Barbell-Reverse-Grip-Skullcrusher_Upper-Arms_small.png,images\Reverse Grip Skullcrusher__Upper Arms__25730854.png
Superman Row with Towel,"Back, Hips",https://apilyfta.com/static/GymvisualPNG/35591101-Superman-Row-with-Towel_Back_small.png,"images\Superman Row with Towel__Back, Hips__19670981.png"
Dumbbell Upright Row,Shoulders,https://apilyfta.com/static/GymvisualPNG/04371101-Dumbbell-Upright-Row_shoulder_small.png,images\Dumbbell Upright Row__Shoulders__18762753.png
Barbell Standing Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/13721101-Barbell-Standing-Calf-Raise_Calves_small.png,images\Barbell Standing Calf Raise__Calves__90354180.png
Nordic Hamstring Curl (male),"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/77461101-Nordic-Hamstring-Curl-(male)_Thighs_small.png,"images\Nordic Hamstring Curl (male)__Hamstrings, Thighs__50030669.png"
Smith Low Bar Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/14341101-Smith-Low-Bar-Squat_Thighs_small.png,"images\Smith Low Bar Squat__Quadriceps, Thighs__72681063.png"
Incline Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/04491101-EZ-Barbell-Incline-Triceps-Extension_Upper-Arms_small.png,"images\Incline Triceps Extension__Triceps, Upper Arms__82879569.png"
Cable Triceps Pushdown,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/22491101-Cable-Triceps-Pushdown-(V-bar)-(female)_Upper-Arms_small.png,"images\Cable Triceps Pushdown__Triceps, Upper Arms__48664673.png"
Push-up,Chest,https://apilyfta.com/static/GymvisualPNG/11821101-Push-up-(on-knees)_Chest_small.png,images\Push-up__Chest__86549100.png
Neck Extension Stretch,Neck,https://apilyfta.com/static/GymvisualPNG/18331101-Neck-Extension-Stretch_Neck_small.png,images\Neck Extension Stretch__Neck__8399999.png
Straight Arms Backward Chest Stretch,Chest,https://apilyfta.com/static/GymvisualPNG/17871101-Straight-Arms-Backward-Chest-Sretch_Chest_small.png,images\Straight Arms Backward Chest Stretch__Chest__38528581.png
Hyperextension,Hips,https://apilyfta.com/static/GymvisualPNG/18601101-Hyperextension-(VERSION-2)_Hips_small.png,images\Hyperextension__Hips__76074114.png
Lunge,Hips,https://apilyfta.com/static/GymvisualPNG/06121101-Lunge_Hips_small.png,images\Lunge__Hips__87253763.png
Oblique Crunches Floor,Waist,https://apilyfta.com/static/GymvisualPNG/06351101-Oblique-Crunches-Floor_waist_small.png,images\Oblique Crunches Floor__Waist__44461122.png
Dumbbell Seated Single Arm Overhead Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/61581101-Dumbbell-Seated-Single-Arm-Overhead-Triceps-Extension_Upper-Arms_small.png,"images\Dumbbell Seated Single Arm Overhead Triceps Extension__Triceps, Upper Arms__86378293.png"
